,0,1
107,TREMONT AV,58909.0
108,21 ST-QNSBRIDGE,53376.0
109,33 ST-RAWSON ST,71516.0
110,PELHAM BAY PARK,40027.0
111,HARRISON,39207.0
112,AVENUE J,36107.0
113,FAR ROCKAWAY,28390.0
114,CHRISTOPHER ST,71974.0
115,MT EDEN AV,33059.0
116,MYRTLE-WYCKOFF,116428.0
117,181 ST,135858.0
118,THIRTY ST,-4070550.0
119,BUSHWICK AV,12356.0
120,NEWARK HW BMEBE,24497.0
121,CORTLANDT ST,61555.0
122,59 ST COLUMBUS,375238.0
123,MOSHOLU PKWY,52455.0
124,COURT SQ,75766.0
125,RALPH AV,34611.0
126,UNION ST,35085.0
127,23 ST,592147.0
128,EUCLID AV,47621.0
129,STERLING ST,33465.0
130,B'WAY-LAFAYETTE,130087.0
131,FULTON ST,453735.0
132,CYPRESS HILLS,9319.0
133,219 ST,20269.0
134,BEACH 90 ST,4791.0
135,66 ST-LINCOLN,131475.0
136,5 AV/59 ST,84480.0
137,TOMPKINSVILLE,4161.0
138,CONEY IS-STILLW,83166.0
139,AVENUE H,19256.0
140,KINGS HWY,152500.0
141,BEACH 98 ST,3036.0
142,FOREST AVE,25324.0
143,169 ST,52501.0
144,HOWARD BCH JFK,11734.0
145,PARSONS BLVD,38959.0
146,FLATBUSH AV-B.C,105018.0
147,1 AV,122152.0
148,215 ST,11009.0
149,96 ST,431226.0
150,CENTRAL AV,22383.0
151,PATH WTC 2,2943.0
152,46 ST,55055.0
153,175 ST,77069.0
154,CLINTON-WASH AV,58518.0
155,MYRTLE-WILLOUGH,36417.0
156,BAY PKWY,123953.0
157,RIT-ROOSEVELT,26983.0
158,JAMAICA VAN WK,29051.0
159,81 ST-MUSEUM,90627.0
160,SUTPHIN BLVD,27231.0
161,EAST 105 ST,22755.0
162,163 ST-AMSTERDM,26848.0
163,KINGSTON AV,28756.0
164,WOODLAWN,41510.0
165,3 AV-149 ST,109309.0
166,E 149 ST,28293.0
167,67 AV,55648.0
168,W 4 ST-WASH SQ,216011.0
169,110 ST,82609.0
170,168 ST,142313.0
171,34 ST-HERALD SQ,595303.0
172,3 AV,33155.0
173,8 ST-NYU,86323.0
174,174 ST,29325.0
175,155 ST,40355.0
176,DYCKMAN ST,82448.0
177,WINTHROP ST,42043.0
178,CITY / BUS,85412.0
179,HEWES ST,16091.0
180,FLUSHING AV,70647.0
181,ALABAMA AV,14778.0
182,5 AV/53 ST,146046.0
183,KNICKERBOCKER,24581.0
184,103 ST,170772.0
185,GRANT AV,49947.0
186,WEST FARMS SQ,46420.0
187,RIT-MANHATTAN,28439.0
188,61 ST WOODSIDE,100968.0
189,BEACH 44 ST,3957.0
190,GREENPOINT AV,51009.0
191,WALL ST,254499.0
192,LORIMER ST,65074.0
193,LONGWOOD AV,19826.0
194,116 ST-COLUMBIA,94587.0
195,FORDHAM RD,135481.0
196,NASSAU ST,50604.0
197,FRANKLIN ST,30746.0
198,ASTOR PL,89588.0
199,PROSPECT AV,80625.0
200,CROWN HTS-UTICA,158250.0
201,SMITH-9 ST,28138.0
202,4 AV-9 ST,20288.0
203,AVENUE X,15187.0
204,2 AV,86233.0
205,BAYCHESTER AV,22757.0
206,NEW LOTS AV,38895.0
207,68ST-HUNTER CO,189881.0
208,FRANKLIN AV,73197.0
209,SUTTER AV-RUTLD,45861.0
210,BRONX PARK EAST,16619.0
211,DELANCEY/ESSEX,144219.0
212,GRD CNTRL-42 ST,796746.0
213,SUTTER AV,27883.0
214,25 ST,22363.0
215,72 ST,285087.0
216,121 ST,14086.0
217,39 AV,17993.0
218,14TH STREET,-931717.0
219,74 ST-BROADWAY,18198.0
220,WILSON AV,27296.0
221,GRAND ARMY PLAZ,43139.0
222,50 ST,259919.0
223,E 143/ST MARY'S,7018.0
224,SENECA AVE,14614.0
225,YORK ST,56126.0
226,BEVERLEY ROAD,17910.0
227,LACKAWANNA,44080.0
228,MONTROSE AV,41514.0
229,OZONE PK LEFFRT,49816.0
230,PRESIDENT ST,24278.0
231,BURKE AV,20630.0
232,GATES AV,39064.0
233,NEW LOTS,30508.0
234,STEINWAY ST,85129.0
235,191 ST,49111.0
236,NEWARK BM BW,72403.0
237,AVENUE M,36541.0
238,BOROUGH HALL,197717.0
239,PARKSIDE AV,33642.0
240,9 AV,35419.0
241,8 AV,222143.0
242,BRIGHTON BEACH,77820.0
243,INTERVALE AV,20596.0
244,14 ST-UNION SQ,554426.0
245,9TH STREET,26515.0
246,LEXINGTON AV/63,56181.0
247,MORGAN AV,43752.0
248,CARROLL ST,66143.0
249,BLEECKER ST,74156.0
250,CENTRAL PK N110,57291.0
251,CRESCENT ST,29240.0
252,JUNIUS ST,16775.0
253,GRAHAM AV,59788.0
254,VERNON-JACKSON,87986.0
255,ATL AV-BARCLAY,224637.0
256,JACKSON AV,34685.0
257,170 ST,97788.0
258,46 ST BLISS ST,82244.0
259,52 ST,39852.0
260,18 ST,44241.0
261,225 ST,26215.0
262,CANARSIE-ROCKAW,74518.0
263,137 ST CITY COL,89309.0
264,ASTORIA BLVD,69384.0
265,MARCY AV,78111.0
266,71 ST,39699.0
267,80 ST,8227.0
268,55 ST,13043.0
269,HOUSTON ST,77537.0
270,ELMHURST AV,82485.0
271,BROOK AV,37642.0
272,BAY RIDGE AV,84409.0
273,182-183 STS,30574.0
274,WHITEHALL S-FRY,103287.0
275,ROCKAWAY PARK B,3629.0
276,57 ST-7 AV,77161.0
277,36 ST,106659.0
278,BOWERY,17252.0
279,METS-WILLETS PT,19426.0
280,103 ST-CORONA,119526.0
281,NOSTRAND AV,129969.0
282,PARKCHESTER,94884.0
283,BROAD ST,40183.0
284,CLARK ST,34064.0
285,FREEMAN ST,29874.0
286,AVENUE P,18274.0
287,CITY HALL,35207.0
288,20 AV,40145.0
289,75 ST-ELDERTS,23141.0
290,104 ST,23794.0
291,HALSEY ST,86121.0
292,BEACH 67 ST,13700.0
293,NEWARK C,23996.0
294,BEACH 60 ST,14708.0
295,MIDDLETOWN RD,11634.0
296,25 AV,39801.0
297,SHEPHERD AV,20612.0
298,CATHEDRAL PKWY,119063.0
299,QUEENS PLAZA,63792.0
300,AQUEDUCT RACETR,9183.0
301,AQUEDUCT N.COND,6295.0
302,ATLANTIC AV,8475.0
303,125 ST,311456.0
304,75 AV,21365.0
305,BROAD CHANNEL,1714.0
306,15 ST-PROSPECT,36443.0
307,65 ST,23086.0
308,CANAL ST,394420.0
309,MYRTLE AV,67259.0
310,CHAUNCEY ST,19562.0
311,174-175 STS,31573.0
312,VAN SICLEN AVE,19389.0
313,53 ST,43883.0
314,THIRTY THIRD ST,120072.0
315,PATH WTC,200148.0
316,WOODHAVEN BLVD,157735.0
317,JEFFERSON ST,44747.0
318,LIBERTY AV,16871.0
319,NEPTUNE AV,10424.0
320,SOUTH FERRY,74671.0
321,SARATOGA AV,39424.0
322,ROCKAWAY BLVD,43968.0
323,GROVE STREET,100469.0
324,28 ST,274299.0
325,E 180 ST,43045.0
326,CLASSON AV,30173.0
327,NEWKIRK PLAZA,63568.0
328,57 ST,83936.0
329,90 ST-ELMHURST,98992.0
330,BERGEN ST,88438.0
331,NEREID AV,21167.0
332,36 AV,41230.0
333,KOSCIUSZKO ST,30355.0
334,SHEEPSHEAD BAY,83942.0
335,233 ST,32135.0
336,238 ST,24974.0
337,ST LAWRENCE AV,24197.0
338,45 ST,22843.0
339,59 ST,402021.0
340,NEWARK HM HE,1368.0
341,149/GRAND CONC,78485.0
342,7 AV,214717.0
343,207 ST,37242.0
344,77 ST,222348.0
345,CYPRESS AV,23166.0
346,40 ST LOWERY ST,63608.0
347,MORRIS PARK,13376.0
348,BEACH 25 ST,11589.0
349,30 AV,83235.0
350,183 ST,37772.0
351,WAKEFIELD/241,29820.0
352,SPRING ST,127547.0
353,ROOSEVELT ISLND,37498.0
354,FOREST HILLS 71,162319.0
355,METROPOLITAN AV,67410.0
356,49 ST,126542.0
357,21 ST,8780.0
358,KEW GARDENS,150946.0
359,42 ST-BRYANT PK,193916.0
360,MARBLE HILL-225,32014.0
361,GRAND-NEWTOWN,82933.0
362,CHAMBERS ST,383441.0
363,HOYT-SCHER,52897.0
364,LEXINGTON AV/53,205265.0
365,34 ST-HUDSON YD,60001.0
366,157 ST,64606.0
367,HUNTERS PT AV,36679.0
368,14 ST,291551.0
369,88 ST,21842.0
370,PROSPECT PARK,57737.0
371,ZEREGA AV,11477.0
372,82 ST-JACKSON H,90229.0
