,0,1
113,"('111 ST', 'J')",13708.0
114,"('34 ST-PENN STA', '123ACE')",285675.0
115,"('116 ST', '6')",88874.0
116,"('RECTOR ST', '1')",45744.0
117,"('ATLANTIC AV', 'L')",8443.0
118,"('CLASSON AV', 'G')",25619.0
119,"('BERGEN ST', 'FG')",58328.0
120,"('NASSAU ST', 'G')",44836.0
121,"('30 AV', 'NQ')",78439.0
122,"('HOWARD BCH JFK', 'A')",28976.0
123,"('CONEY IS-STILLW', 'DFNQ')",124309.0
124,"('HARRISON', '1')",39128.0
125,"('PELHAM BAY PARK', '6')",39154.0
126,"('BEDFORD PK BLVD', '4')",28166.0
127,"('BEACH 60 ST', 'A')",13975.0
128,"('HUNTS POINT AV', '6')",55363.0
129,"('CLINTON-WASH AV', 'G')",25651.0
130,"('ST. GEORGE', '1')",62969.0
131,"('CITY / BUS', '1')",59784.0
132,"('BRIGHTON BEACH', 'BQ')",71136.0
133,"('66 ST-LINCOLN', '1')",113240.0
134,"('HEWES ST', 'JM')",12370.0
135,"('42 ST-PORT AUTH', 'ACENQRS1237')",339820.0
136,"('VERNON-JACKSON', '7')",78756.0
137,"('215 ST', '1')",9334.0
138,"('CATHEDRAL PKWY', '1')",70210.0
139,"('CASTLE HILL AV', '6')",35285.0
140,"('40 ST LOWERY ST', '7')",56730.0
141,"('AVENUE I', 'F')",12914.0
142,"('NOSTRAND AV', '3')",22401.0
143,"('WOODHAVEN BLVD', 'JZ')",25322.0
144,"('TIMES SQ-42 ST', 'ACENQRS1237')",52118.0
145,"('PATH WTC', '1')",159517.0
146,"('NEWARK C', '1')",19801.0
147,"('CHAMBERS ST', '123')",98312.0
148,"('NEWKIRK AV', '25')",41493.0
149,"('FULTON ST', 'ACJZ2345')",166416.0
150,"('MORISN AV/SNDVW', '6')",35551.0
151,"('WINTHROP ST', '25')",37572.0
152,"('JKSN HT-ROOSVLT', 'EFMR7')",263399.0
153,"('JEFFERSON ST', 'L')",40796.0
154,"('RIT-MANHATTAN', 'R')",27158.0
155,"('103 ST', 'BC')",25667.0
156,"('BOROUGH HALL', '2345R')",153802.0
157,"('DYCKMAN ST', '1')",37835.0
158,"('JAMAICA 179 ST', 'F')",109670.0
159,"('METS-WILLETS PT', '7')",35866.0
160,"('86 ST', 'N')",7539.0
161,"('LIVONIA AV', 'L')",12175.0
162,"('PATH WTC 2', '1')",3426.0
163,"('FLATBUSH AV-B.C', '25')",91552.0
164,"('33 ST-RAWSON ST', '7')",54296.0
165,"('85 ST-FOREST PK', 'J')",-162211.0
166,"('PARKSIDE AV', 'BQ')",21305.0
167,"('77 ST', 'R')",29578.0
168,"('125 ST', '1')",40519.0
169,"('14 ST-UNION SQ', '456LNQR')",158921.0
170,"('OCEAN PKWY', 'Q')",17298.0
171,"('72 ST', 'BC')",51286.0
172,"('4AV-9 ST', 'DFGMNR')",47367.0
173,"('71 ST', 'D')",36139.0
174,"('NORWOOD AV', 'JZ')",1189.0
175,"('GRANT AV', 'A')",35607.0
176,"('14 ST-UNION SQ', 'LNQR456')",338697.0
177,"('72 ST', '123')",211938.0
178,"('AVENUE N', 'F')",19123.0
179,"('104 ST', 'A')",7273.0
180,"('E 149 ST', '6')",26376.0
181,"('OZONE PK LEFFRT', 'A')",39994.0
182,"('61 ST WOODSIDE', '7')",95880.0
183,"('36 ST', 'MR')",23547.0
184,"('23 ST', '6')",97137.0
185,"('AQUEDUCT N.COND', 'A')",5402.0
186,"('168 ST', '1AC')",59662.0
187,"('103 ST', '1')",71639.0
188,"('QUEENS PLAZA', 'EMR')",52857.0
189,"('NOSTRAND AV', 'AC')",96567.0
190,"('BERGEN ST', '23')",21293.0
191,"('CANAL ST', '1')",27191.0
192,"('DELANCEY/ESSEX', 'FJMZ')",126239.0
193,"('53 ST', 'R')",39808.0
194,"('75 ST-ELDERTS', 'JZ')",20007.0
195,"('FRANKLIN ST', '1')",27563.0
196,"('SHEPHERD AV', 'C')",18448.0
197,"('96 ST', '6')",-6123568.0
198,"('170 ST', 'BD')",-517856.0
199,"('SUTPHIN BLVD', 'F')",24056.0
200,"('LEXINGTON AV/63', 'F')",44533.0
201,"('GROVE STREET', '1')",93387.0
202,"('TIMES SQ-42 ST', '1237ACENQRS')",348988.0
203,"('INWOOD-207 ST', 'A')",54672.0
204,"('PRINCE ST', 'NR')",77961.0
205,"('FLUSHING-MAIN', '7')",317279.0
206,"('FOREST HILLS 71', 'EFMR')",142509.0
207,"('CORTELYOU RD', 'BQ')",24957.0
208,"('45 ST', 'R')",21001.0
209,"('34 ST-HUDSON YD', '7')",44713.0
210,"('CHURCH AV', '25')",54017.0
211,"('NECK RD', 'BQ')",21521.0
212,"('207 ST', '1')",33036.0
213,"('UTICA AV', 'AC')",73027.0
214,"('SPRING ST', 'CE')",55568.0
215,"('BROADWAY', 'G')",24210.0
216,"('MYRTLE AV', 'JMZ')",62739.0
217,"('AVENUE J', 'BQ')",23698.0
218,"('WILSON AV', 'L')",12261.0
219,"('36 AV', 'NQ')",38865.0
220,"('2 AV', 'F')",71397.0
221,"('CHAMBERS ST', 'JZ456')",49445.0
222,"('20 AV', 'D')",29291.0
223,"('57 ST-7 AV', 'NQR')",68996.0
224,"('GATES AV', 'JZ')",35983.0
225,"('V.CORTLANDT PK', '1')",35800.0
226,"('MYRTLE-WILLOUGH', 'G')",32797.0
227,"('238 ST', '1')",22775.0
228,"('28 ST', '6')",106897.0
229,"('PAVONIA/NEWPORT', '1')",92476.0
230,"('BEVERLY RD', '25')",23919.0
231,"('155 ST', 'C')",15487.0
232,"('VAN SICLEN AV', '3')",31777.0
233,"('169 ST', 'F')",46437.0
234,"('WHITLOCK AV', '6')",9561.0
235,"('DITMAS AV', 'F')",19919.0
236,"('MORGAN AV', 'L')",39120.0
237,"('125 ST', '456')",153629.0
238,"('110 ST', '6')",68013.0
239,"('28 ST', '1')",66302.0
240,"('174 ST', '25')",25255.0
241,"('NORTHERN BLVD', 'MR')",40406.0
242,"('34 ST-HERALD SQ', 'BDFMNQR')",538823.0
243,"('39 AV', 'NQ')",17235.0
244,"('ROCKAWAY AV', '3')",37047.0
245,"('34 ST-PENN STA', 'ACE')",392076.0
246,"('NEW LOTS', 'L')",28443.0
247,"('14 ST', 'FLM123')",76383.0
248,"('LIBERTY AV', 'C')",16006.0
249,"('59 ST', '456NQR')",225241.0
250,"('86 ST', 'R')",62322.0
251,"('EUCLID AV', 'AC')",42439.0
252,"('CLARK ST', '23')",31956.0
253,"('CENTRAL AV', 'M')",18787.0
254,"('MARCY AV', 'JMZ')",72115.0
255,"('34 ST-PENN STA', '123')",164301.0
256,"('NEWARK BM BW', '1')",52900.0
257,"('COURT SQ', '7')",22174.0
258,"('103 ST-CORONA', '7')",111769.0
259,"('BEACH 105 ST', 'AS')",2776.0
260,"('18 ST', '1')",38876.0
261,"('MYRTLE-WYCKOFF', 'LM')",108925.0
262,"('WEST FARMS SQ', '25')",41802.0
263,"('STEINWAY ST', 'MR')",75099.0
264,"('9 AV', 'D')",33484.0
265,"('BAY RIDGE-95 ST', 'R')",31499.0
266,"('CLEVELAND ST', 'J')",19524.0
267,"('JFK JAMAICA CT1', 'E')",-83517.0
268,"('191 ST', '1')",43681.0
269,"('50 ST', '1')",110565.0
270,"('STERLING ST', '25')",31021.0
271,"('KINGSBRIDGE RD', 'BD')",43209.0
272,"('181 ST', 'A')",64880.0
273,"('CATHEDRAL PKWY', 'BC')",41179.0
274,"('GREENPOINT AV', 'G')",45139.0
275,"('NEREID AV', '25')",19931.0
276,"('50 ST', 'D')",17589.0
277,"('TOMPKINSVILLE', '1')",4124.0
278,"('CHRISTOPHER ST', '1')",67335.0
279,"('GRAND ST', 'L')",34289.0
280,"('42 ST-BRYANT PK', 'BDFM7')",174645.0
281,"('NEPTUNE AV', 'F')",9559.0
282,"('149/GRAND CONC', '245')",62702.0
283,"('SMITH-9 ST', 'FG')",24384.0
284,"('SUTTER AV-RUTLD', '3')",50763.0
285,"('CYPRESS HILLS', 'J')",8144.0
286,"('23 ST', '1')",73282.0
287,"('18 AV', 'F')",26127.0
288,"('AVENUE X', 'F')",14167.0
289,"('PARKCHESTER', '6')",89396.0
290,"('86 ST', 'BC')",57603.0
291,"('104 ST', 'JZ')",10469.0
292,"('KOSCIUSZKO ST', 'J')",28108.0
293,"('5 AV/59 ST', 'NQR')",104868.0
294,"('BEVERLEY ROAD', 'BQ')",11826.0
295,"('HARLEM 148 ST', '3')",22035.0
296,"('174-175 STS', 'BD')",29550.0
297,"('BUHRE AV', '6')",17493.0
298,"('GRD CNTRL-42 ST', '4567S')",701725.0
299,"('HOUSTON ST', '1')",66288.0
300,"('52 ST', '7')",37013.0
301,"('168 ST', 'AC1')",65528.0
302,"('25 ST', 'R')",19553.0
303,"('METROPOLITAN AV', 'GL')",47548.0
304,"('WHITEHALL S-FRY', 'R1')",90637.0
305,"('NEW UTRECHT AV', 'ND')",31343.0
306,"('MIDDLETOWN RD', '6')",10199.0
307,"('23 ST', 'NR')",111476.0
308,"('PARK PLACE', 'S')",9485.0
309,"('116 ST', '23')",67312.0
310,"('103 ST', '6')",74191.0
311,"('THIRTY THIRD ST', '1')",110211.0
312,"('JAY ST-METROTEC', 'ACF')",2076287180.0
313,"('231 ST', '1')",50592.0
314,"('JOURNAL SQUARE', '1')",102108.0
315,"('DYCKMAN ST', 'A')",40882.0
316,"('67 AV', 'MR')",47915.0
317,"('46 ST', 'MR')",50097.0
318,"('QUEENSBORO PLZ', '7NQ')",65345.0
319,"('111 ST', '7')",64494.0
320,"('CANAL ST', 'ACE')",85120.0
321,"('BROAD ST', 'JZ')",33543.0
322,"('DEKALB AV', 'L')",67997.0
323,"('55 ST', 'D')",12123.0
324,"(""E 143/ST MARY'S"", '6')",5558.0
325,"('AVENUE U', 'F')",16592.0
326,"('EAST BROADWAY', 'F')",71826.0
327,"('FRESH POND RD', 'M')",31177.0
328,"('20 AV', 'N')",6960.0
329,"('LONGWOOD AV', '6')",19200.0
330,"('METROPOLITAN AV', 'M')",13402.0
331,"('NEWKIRK PLAZA', 'BQ')",43846.0
332,"('ROCKAWAY BLVD', 'A')",39186.0
333,"('135 ST', '23')",80214.0
334,"('SUTTER AV', 'L')",25184.0
335,"('59 ST', 'NR')",70290.0
336,"('BROADWAY', 'NQ')",69632.0
337,"('BOWERY', 'JZ')",16874.0
338,"('CLINTON-WASH AV', 'C')",22823.0
339,"('96 ST', 'BC')",50912.0
340,"('3 AV', 'L')",29272.0
341,"('CROWN HTS-UTICA', '34')",139636.0
342,"('FLUSHING AV', 'G')",15517.0
343,"('KINGSTON AV', '3')",26644.0
344,"('PRESIDENT ST', '25')",19658.0
345,"('BEDFORD AV', 'L')",127222.0
346,"('W 8 ST-AQUARIUM', 'FQ')",17212.0
347,"('ROOSEVELT ISLND', 'F')",28669.0
348,"('77 ST', '6')",176189.0
349,"('HOYT-SCHER', 'ACG')",47673.0
350,"('CRESCENT ST', 'JZ')",27542.0
351,"('SENECA AVE', 'M')",14004.0
352,"('FRANKLIN AV', '2345S')",29629.0
353,"('BEDFORD PK BLVD', 'BD')",38811.0
354,"('96 ST', '123')",207950.0
355,"('74 ST-BROADWAY', '7EFMR')",17958.0
356,"('BAY PKWY', 'D')",46011.0
357,"('PELHAM PKWY', '5')",13552.0
358,"('PARSONS BLVD', 'F')",34123.0
359,"('HALSEY ST', 'J')",35821.0
360,"('BOROUGH HALL', 'R2345')",11383.0
361,"('WAKEFIELD/241', '2')",28203.0
362,"('BEACH 25 ST', 'A')",10326.0
363,"('WOODLAWN', '4')",39193.0
364,"('FRANKLIN AV', 'ACS')",34171.0
365,"('233 ST', '25')",29907.0
366,"('JAMAICA CENTER', 'EJZ')",190669.0
367,"('JUNCTION BLVD', '7')",122167.0
368,"('NEW LOTS AV', '3')",35216.0
369,"('RALPH AV', 'C')",32281.0
370,"('47-50 STS ROCK', 'BDFM')",239706.0
371,"('46 ST BLISS ST', '7')",76363.0
372,"('ASTORIA BLVD', 'NQ')",63842.0
373,"('125 ST', '23')",39752.0
374,"('5 AV/53 ST', 'EM')",118278.0
375,"('157 ST', '1')",59836.0
376,"('RIT-ROOSEVELT', 'R')",33582.0
377,"('JACKSON AV', '25')",31068.0
378,"('THIRTY ST', '1')",40314.0
379,"('MARBLE HILL-225', '1')",30201.0
380,"('BAY PKWY', 'F')",8867.0
381,"('BEACH 44 ST', 'A')",3860.0
382,"('KINGSTON-THROOP', 'C')",33944.0
383,"('CORTLANDT ST', 'R')",60162.0
384,"('COURT SQ', 'EMG')",43602.0
385,"('KINGS HWY', 'N')",8341.0
386,"('CARROLL ST', 'FG')",56586.0
387,"('SUTPHIN-ARCHER', 'EJZ')",130064.0
388,"('CITY HALL', 'R')",30214.0
389,"('BEDFORD-NOSTRAN', 'G')",45045.0
390,"('BLEECKER ST', '6DF')",67214.0
391,"('182-183 STS', 'BD')",28589.0
392,"('FT HAMILTON PKY', 'FG')",34143.0
393,"('7 AV', 'FG')",61548.0
394,"('79 ST', '1')",88584.0
395,"('8 AV', 'ACEL')",126441.0
396,"('FAR ROCKAWAY', 'A')",26487.0
397,"('JAY ST-METROTEC', 'R')",15030.0
398,"('BRIARWOOD', 'EF')",26094.0
399,"('WESTCHESTER SQ', '6')",32014.0
400,"('ALABAMA AV', 'J')",13966.0
401,"('FORDHAM RD', 'BD')",62927.0
402,"('49 ST', 'NQR')",116820.0
403,"('EASTN PKWY-MUSM', '23')",27311.0
404,"('170 ST', '4')",51141.0
405,"('81 ST-MUSEUM', 'BC')",80423.0
406,"('FLUSHING AV', 'JM')",45737.0
407,"('BURNSIDE AV', '4')",57231.0
408,"('BAY PKWY', 'N')",63896.0
409,"('163 ST-AMSTERDM', 'C')",25219.0
410,"('183 ST', '4')",34945.0
411,"('TWENTY THIRD ST', '1')",40036.0
412,"('18 AV', 'D')",34784.0
413,"('ZEREGA AV', '6')",13474.0
414,"('18 AV', 'N')",12824.0
415,"('FULTON ST', 'G')",25846.0
416,"('BOWLING GREEN', '45')",153421.0
417,"('HIGH ST', 'AC')",46735.0
418,"('135 ST', 'BC')",29561.0
419,"('HALSEY ST', 'L')",48752.0
420,"('TREMONT AV', 'BD')",54527.0
421,"('138/GRAND CONC', '45')",17510.0
422,"('MOSHOLU PKWY', '4')",48022.0
423,"('145 ST', 'ABCD')",124277.0
424,"('137 ST CITY COL', '1')",75337.0
425,"('176 ST', '4')",34366.0
426,"(""B'WAY-LAFAYETTE"", 'BDFQ6')",111418.0
427,"('90 ST-ELMHURST', '7')",94217.0
428,"('BROOK AV', '6')",34064.0
429,"('ORCHARD BEACH', '6')",12.0
430,"('36 ST', 'DNR')",70523.0
431,"('BAYCHESTER AV', '5')",16728.0
432,"('PROSPECT AV', 'R')",29083.0
433,"('57 ST', 'F')",62936.0
434,"('WALL ST', '45')",103030.0
435,"('225 ST', '25')",24760.0
436,"('8 AV', 'N')",-14064818.0
437,"('ALLERTON AV', '25')",30431.0
438,"('181 ST', '1')",59888.0
439,"('KINGSBRIDGE RD', '4')",51171.0
440,"('HUNTERS PT AV', '7')",31091.0
441,"('59 ST COLUMBUS', '1ABCD')",67569.0
442,"('NEWARK HW BMEBE', '1')",21305.0
443,"('JUNIUS ST', '3')",14915.0
444,"('145 ST', '3')",19822.0
445,"('WORLD TRADE CTR', 'ACE23')",74734.0
446,"('116 ST-COLUMBIA', '1')",60871.0
447,"('116 ST', 'BC')",38379.0
448,"('WALL ST', '23')",120836.0
449,"('SIMPSON ST', '25')",52351.0
450,"('AVENUE U', 'N')",8107.0
451,"('FREEMAN ST', '25')",26760.0
452,"('5 AVE', '7BDFM')",52638.0
453,"('ELMHURST AV', 'MR')",76114.0
454,"('SHEEPSHEAD BAY', 'BQ')",70719.0
455,"('4 AV-9 ST', 'DFGMNR')",18725.0
456,"('ATL AV-BARCLAY', '2345BDNQR')",103749.0
457,"('BAY RIDGE AV', 'R')",44222.0
458,"('BEACH 67 ST', 'A')",15393.0
459,"('15 ST-PROSPECT', 'FG')",34871.0
460,"('145 ST', '1')",54191.0
461,"('PARK PLACE', '23ACE')",17100.0
462,"('25 AV', 'D')",36462.0
463,"('LACKAWANNA', '1')",35949.0
464,"('175 ST', 'A')",71744.0
465,"('3 AV-149 ST', '25')",119672.0
466,"('BUSHWICK AV', 'L')",12653.0
467,"('BROADWAY JCT', 'ACJLZ')",50055.0
468,"('CANAL ST', 'JNQRZ6')",199208.0
469,"('33 ST', '6')",147795.0
470,"('42 ST-PORT AUTH', 'ACENGRS1237')",69849.0
471,"('GUN HILL RD', '5')",23399.0
