,0,1
194,SHEPHERD AV,19789.0
195,INTERVALE AV,19228.0
196,LEXINGTON AV/53,210809.0
197,ST. GEORGE,72167.0
198,LIVONIA AV,17317.0
199,5 AV/53 ST,144067.0
200,BROADWAY,103472.0
201,E 149 ST,28692.0
202,3 AV,34176.0
203,BEVERLY RD,25331.0
204,67 AV,54980.0
205,BEDFORD-NOSTRAN,51358.0
206,71 ST,34954.0
207,JACKSON AV,32829.0
208,COURT SQ,77955.0
209,COURT SQ-23 ST,46051.0
210,BEVERLEY ROAD,17058.0
211,75 AV,21356.0
212,SENECA AVE,15982.0
213,FRANKLIN AV,71642.0
214,MARBLE HILL-225,32463.0
215,PROSPECT AV,80017.0
216,MYRTLE-WYCKOFF,125459.0
217,PRINCE ST,78653.0
218,BEACH 36 ST,5706.0
219,JAY ST-METROTEC,62405.0
220,174 ST,27410.0
221,161/YANKEE STAD,124416.0
222,65 ST,23846.0
223,121 ST,13741.0
224,6 AV,2981.0
225,BEDFORD PK BLVD,78248.0
226,SUTPHIN BLVD,26926.0
227,49 ST,115600.0
228,14 ST,299658.0
229,190 ST,28684.0
230,GUN HILL RD,73349.0
231,8 ST-NYU,87870.0
232,DELANCEY/ESSEX,144766.0
233,RIT-ROOSEVELT,30294.0
234,BROAD CHANNEL,1739.0
235,GRAHAM AV,59763.0
236,VAN SICLEN AV,52377.0
237,JAMAICA VAN WK,28569.0
238,ASTORIA DITMARS,100951.0
239,BOTANIC GARDEN,12381.0
240,182-183 STS,30498.0
241,GROVE STREET,87810.0
242,FT HAMILTON PKY,71899.0
243,JOURNAL SQUARE,110850.0
244,125 ST,363946.0
245,HOYT-SCHER,53122.0
246,NEWARK HM HE,16828.0
247,GRD CNTRL-42 ST,812606.0
248,AVENUE P,17463.0
249,BOWERY,16795.0
250,103 ST-CORONA,116278.0
251,EASTN PKWY-MUSM,42136.0
252,PELHAM BAY PARK,34722.0
253,176 ST,36733.0
254,ROCKAWAY AV,74511.0
255,157 ST,65987.0
256,JFK JAMAICA CT1,-257786.0
257,21 ST,9423.0
258,33 ST,176176.0
259,4AV-9 ST,53807.0
260,CLINTON-WASH AV,58679.0
261,CITY / BUS,89658.0
262,40 ST LOWERY ST,60804.0
263,MONTROSE AV,41105.0
264,53 ST,43222.0
265,5 AVE,61904.0
266,WOODLAWN,42466.0
267,CLASSON AV,29972.0
268,NEREID AV,21859.0
269,CARROLL ST,69481.0
270,AQUEDUCT RACETR,10060.0
271,NEW UTRECHT AV,34409.0
272,ALLERTON AV,32591.0
273,HOWARD BCH JFK,26775.0
274,KINGSTON AV,28408.0
275,RALPH AV,34503.0
276,ELMHURST AV,83119.0
277,30 AV,87161.0
278,HIGH ST,47253.0
279,JAMAICA 179 ST,125268.0
280,82 ST-JACKSON H,87047.0
281,4 AV-9 ST,20640.0
282,STERLING ST,33424.0
283,EUCLID AV,46508.0
284,CENTRAL AV,22254.0
285,HARRISON,-226376.0
286,TOMPKINSVILLE,265231.0
287,NORWOOD 205 ST,51598.0
288,CLARK ST,34036.0
289,INWOOD-207 ST,57699.0
290,AVENUE M,35980.0
291,BRONX PARK EAST,16921.0
292,CYPRESS AV,24377.0
293,219 ST,20146.0
294,21 ST-QNSBRIDGE,52011.0
295,18 AV,74421.0
296,55 ST,11937.0
297,1 AV,126539.0
298,RIT-MANHATTAN,25063.0
299,231 ST,55175.0
300,NEW LOTS,26666.0
301,MORGAN AV,43507.0
302,LIBERTY AV,18372.0
303,77 ST,217298.0
304,80 ST,23583.0
305,81 ST-MUSEUM,86662.0
306,KOSCIUSZKO ST,30538.0
307,JUNIUS ST,17344.0
308,ST LAWRENCE AV,24133.0
309,MOSHOLU PKWY,52406.0
310,ATLANTIC AV,7501.0
311,FORDHAM RD,132368.0
312,NEWARK C,-76791.0
313,CHAUNCEY ST,22453.0
314,BLEECKER ST,74781.0
315,AVENUE J,35324.0
316,BURKE AV,20591.0
317,36 ST,109413.0
318,BRIARWOOD,29299.0
319,NEVINS ST,54764.0
320,90 ST-ELMHURST,97143.0
321,YORK ST,56804.0
322,EASTCHSTER/DYRE,23508.0
323,NEPTUNE AV,9931.0
324,TREMONT AV,58843.0
325,PAVONIA/NEWPORT,95756.0
326,HEWES ST,16571.0
327,ATL AV-BARCLAY,-5525872.0
328,63 DR-REGO PARK,92931.0
329,52 ST,39738.0
330,E 180 ST,49292.0
331,DYCKMAN ST,84376.0
332,2 AV,87099.0
333,NEWARK BM BW,60080.0
334,34 ST-HERALD SQ,588916.0
335,MYRTLE AV,68119.0
336,CASTLE HILL AV,32691.0
337,PARKCHESTER,107606.0
338,WAKEFIELD/241,30257.0
339,116 ST-COLUMBIA,83005.0
340,46 ST,54636.0
341,57 ST-7 AV,78011.0
342,138/GRAND CONC,19304.0
343,CORTELYOU RD,37579.0
344,225 ST,26521.0
345,175 ST,76493.0
346,KINGSTON-THROOP,36593.0
347,207 ST,37701.0
348,CONEY IS-STILLW,76791.0
349,BAY RIDGE AV,86077.0
350,FULTON ST,460923.0
351,FLUSHING AV,71023.0
352,59 ST COLUMBUS,383556.0
353,45 ST,23060.0
354,3 AV-149 ST,104569.0
355,215 ST,11140.0
356,NECK RD,25546.0
357,AVENUE H,18113.0
358,167 ST,116947.0
359,5 AV/59 ST,101704.0
360,V.CORTLANDT PK,42100.0
361,CITY HALL,34016.0
362,RECTOR ST,66994485.0
363,SUTTER AV,22942.0
364,149/GRAND CONC,79237.0
365,36 AV,42519.0
366,BUHRE AV,17382.0
367,AVENUE N,20427.0
368,WESTCHESTER SQ,31643.0
369,69 ST,27169.0
370,KINGS HWY,149381.0
