,0,1
139,KINGSTON-THROOP,37187.0
140,FRANKLIN AV,71105.0
141,GRAND ARMY PLAZ,30860.0
142,FAR ROCKAWAY,28896.0
143,GREENPOINT AV,50630.0
144,JOURNAL SQUARE,-60306.0
145,82 ST-JACKSON H,93658.0
146,NEWARK HM HE,19534.0
147,77 ST,238160.0
148,14 ST-UNION SQ,569571.0
149,79 ST,137429.0
150,14TH STREET,39723.0
151,ORCHARD BEACH,1.0
152,61 ST WOODSIDE,104202.0
153,CENTRAL PK N110,58333.0
154,163 ST-AMSTERDM,28111.0
155,SMITH-9 ST,26181.0
156,VERNON-JACKSON,90367.0
157,INTERVALE AV,20947.0
158,57 ST,87104.0
159,168 ST,144824.0
160,JAMAICA 179 ST,126708.0
161,FRANKLIN ST,32028.0
162,225 ST,27500.0
163,FRESH POND RD,35223.0
164,BEACH 44 ST,4178.0
165,191 ST,40232.0
166,THIRTY THIRD ST,120643.0
167,DYCKMAN ST,81640.0
168,CITY HALL,37406.0
169,BEACH 60 ST,14777.0
170,HOUSTON ST,77386.0
171,STEINWAY ST,83511.0
172,80 ST,23996.0
173,42 ST-PORT AUTH,435413.0
174,BERGEN ST,81009.0
175,67 AV,54741.0
176,SOUTH FERRY,64224.0
177,EAST BROADWAY,86448.0
178,NEREID AV,22274.0
179,86 ST,-237456.0
180,ASTORIA DITMARS,101979.0
181,JKSN HT-ROOSVLT,288156.0
182,CHAUNCEY ST,18119.0
183,HARLEM 148 ST,24149.0
184,CONEY IS-STILLW,124332.0
185,NEVINS ST,55474.0
186,FLUSHING-MAIN,351357.0
187,BEDFORD PK BLVD,78293.0
188,53 ST,41449.0
189,BEACH 98 ST,3497.0
190,KINGSTON AV,29192.0
191,NEWKIRK PLAZA,66185.0
192,BROAD ST,39215.0
193,B'WAY-LAFAYETTE,128938.0
194,BROOKLYN BRIDGE,84538.0
195,6 AV,2429.0
196,GRD CNTRL-42 ST,-1608979362.0
197,BOWLING GREEN,177236.0
198,SHEEPSHEAD BAY,85790.0
199,138/GRAND CONC,19955.0
200,CLASSON AV,27099.0
201,36 ST,-301891123.0
202,34 ST-HERALD SQ,631023.0
203,HARRISON,42103.0
204,LIVONIA AV,21150.0
205,NEW LOTS,31440.0
206,KNICKERBOCKER,24134.0
207,METROPOLITAN AV,65710.0
208,UNION ST,34112.0
209,CANARSIE-ROCKAW,75469.0
210,FOREST HILLS 71,163314.0
211,BEDFORD AV,142800.0
212,190 ST,31272.0
213,OZONE PK LEFFRT,45092.0
214,THIRTY ST,55386.0
215,25 AV,40334.0
216,5 AV/59 ST,110819.0
217,75 ST-ELDERTS,22965.0
218,AVENUE J,37259.0
219,PELHAM PKWY,75576.0
220,121 ST,14180.0
221,20 AV,37799.0
222,AVENUE M,37627.0
223,HUNTS POINT AV,60939.0
224,KINGS HWY,152004.0
225,CARROLL ST,60691.0
226,46 ST BLISS ST,85178.0
227,INWOOD-207 ST,76369.0
228,14 ST,298868.0
229,AVENUE N,20654.0
230,NOSTRAND AV,131945.0
231,JFK JAMAICA CT1,58370.0
232,COURT SQ,80677.0
233,238 ST,21462.0
234,ATLANTIC AV,9084.0
235,NEWARK C,23715.0
236,BURNSIDE AV,66992.0
237,CORTELYOU RD,39752.0
238,COURT SQ-23 ST,41440.0
239,CASTLE HILL AV,38123.0
240,JUNCTION BLVD,132850.0
241,JAY ST-METROTEC,239088.0
242,DELANCEY/ESSEX,147400.0
243,135 ST,123122.0
244,TIMES SQ-42 ST,-3875655.0
245,YORK ST,62637.0
246,34 ST-PENN STA,920127.0
247,5 AVE,62865.0
248,ROCKAWAY BLVD,43720.0
249,BOROUGH HALL,-7891405.0
250,103 ST,150086.0
251,MOSHOLU PKWY,53806.0
252,5 AV/53 ST,125998.0
253,PELHAM BAY PARK,40746.0
254,MARCY AV,-2003696.0
255,UTICA AV,96360.0
256,BEACH 105 ST,1829.0
257,175 ST,80108.0
258,TWENTY THIRD ST,48272.0
259,103 ST-CORONA,121716.0
260,NEWARK BM BW,61060.0
261,WORLD TRADE CTR,85731.0
262,MORGAN AV,38355.0
263,BROAD CHANNEL,1833.0
264,CHAMBERS ST,371570.0
265,E 149 ST,28910.0
266,NEWARK HW BMEBE,21709.0
267,NORTHERN BLVD,44970.0
268,LIBERTY AV,18226.0
269,BEVERLEY ROAD,18874.0
270,88 ST,17505.0
271,AVENUE I,13870.0
272,50 ST,251855.0
273,FREEMAN ST,30290.0
274,28 ST,267453.0
275,BAYCHESTER AV,21438.0
276,PAVONIA/NEWPORT,-193735.0
277,MONTROSE AV,41255.0
278,JEFFERSON ST,44678.0
279,GRAHAM AV,59998.0
280,85 ST-FOREST PK,23519.0
281,ST LAWRENCE AV,25268.0
282,219 ST,20925.0
283,BAY PKWY,116288.0
284,FT HAMILTON PKY,70709.0
285,3 AV-149 ST,140393.0
286,3 AV 138 ST,47235.0
287,WEST FARMS SQ,46982.0
288,MORISN AV/SNDVW,39318.0
289,ROOSEVELT ISLND,39409.0
290,TREMONT AV,59998.0
291,3 AV,33073.0
292,MYRTLE AV,69574.0
293,VAN SICLEN AV,53808.0
294,42 ST-BRYANT PK,204087.0
295,PROSPECT PARK,62560.0
296,18 AV,76316.0
297,WAKEFIELD/241,31238.0
298,68ST-HUNTER CO,184699.0
299,CITY / BUS,83765.0
300,AVENUE H,8090.0
301,GRAND ST,148052.0
302,OCEAN PKWY,20315.0
303,RIT-ROOSEVELT,28660.0
304,HALSEY ST,98964.0
305,BROADWAY JCT,57206.0
306,ALLERTON AV,33365.0
307,34 ST-HUDSON YD,45034.0
308,176 ST,37669.0
309,96 ST,442132.0
310,90 ST-ELMHURST,102765.0
311,LORIMER ST,65595.0
312,AVENUE U,68906.0
313,LACKAWANNA,40498.0
314,HUNTERS PT AV,36721.0
315,CYPRESS HILLS,9041.0
316,NORWOOD AV,21486.0
317,PARSONS BLVD,39410.0
318,47-50 STS ROCK,289842.0
319,2 AV,89587.0
320,SUTPHIN-ARCHER,139485.0
321,HEWES ST,16025.0
322,E 143/ST MARY'S,6191.0
323,GRANT AV,39608.0
324,GUN HILL RD,75428.0
325,WHITEHALL S-FRY,101179.0
326,75 AV,20000.0
327,169 ST,52352.0
328,BURKE AV,21259.0
329,59 ST COLUMBUS,380365.0
330,EXCHANGE PLACE,-87830.0
331,NEPTUNE AV,10142.0
332,157 ST,52592.0
333,WESTCHESTER SQ,36309.0
334,71 ST,38854.0
335,PRINCE ST,87565.0
336,JAMAICA VAN WK,29087.0
337,CHURCH AV,224708.0
338,GATES AV,39429.0
339,BEACH 90 ST,5832.0
340,36 AV,43810.0
341,39 AV,19311.0
342,BUHRE AV,20119.0
343,4AV-9 ST,53171.0
344,BROADWAY,103571.0
345,AQUEDUCT N.COND,6078.0
346,65 ST,23198.0
347,52 ST,41191.0
348,BROOK AV,36875.0
349,LEXINGTON AV/53,195264.0
350,33 ST-RAWSON ST,70001.0
351,BEACH 25 ST,11786.0
352,HOWARD BCH JFK,30274.0
353,174-175 STS,32552.0
354,MYRTLE-WYCKOFF,120516.0
355,EUCLID AV,46235.0
356,METS-WILLETS PT,-688444.0
357,8 AV,209803.0
358,233 ST,32934.0
359,ELMHURST AV,81922.0
360,PATH WTC,196647.0
361,BAY 50 ST,19201.0
362,ASTOR PL,84363.0
363,NASSAU ST,49190.0
364,181 ST,128413.0
365,KOSCIUSZKO ST,30838.0
366,WALL ST,266800.0
367,66 ST-LINCOLN,132637.0
368,PARKSIDE AV,35450.0
369,AVENUE P,18066.0
