,0,1
0,"('SIMPSON ST', '25')",49701.0
1,"('23 ST', 'FM')",122093.0
2,"('FRANKLIN AV', 'ACS')",31740.0
3,"('18 AV', 'N')",12485.0
4,"('125 ST', '1')",41138.0
5,"('FULTON ST', 'ACJZ2345')",188250.0
6,"('40 ST LOWERY ST', '7')",50914.0
7,"('103 ST', '6')",56594.0
8,"('AVENUE P', 'F')",15070.0
9,"('EXCHANGE PLACE', '1')",-55102.0
10,"('18 AV', 'D')",35027.0
11,"('FRANKLIN ST', '1')",31573.0
12,"('96 ST', '6')",140121.0
13,"('JUNIUS ST', '3')",11481.0
14,"('65 ST', 'MR')",23152.0
15,"('167 ST', '4')",51908.0
16,"('GRAND ST', 'L')",33523.0
17,"('PRINCE ST', 'NR')",84198.0
18,"('VERNON-JACKSON', '7')",69242.0
19,"('NORTHERN BLVD', 'MR')",42561.0
20,"('NOSTRAND AV', 'AC')",97751.0
21,"('34 ST-HERALD SQ', 'BDFMNQR')",579213.0
22,"('CHURCH AV', 'BQ')",94162.0
23,"('BROOKLYN BRIDGE', '456JZ')",92060.0
24,"('36 AV', 'NQ')",38182.0
25,"('57 ST', 'F')",77029.0
26,"('175 ST', 'A')",72727.0
27,"('GRAHAM AV', 'L')",55113.0
28,"('FLUSHING AV', 'G')",13980.0
29,"('72 ST', 'BC')",53410.0
30,"('BEACH 44 ST', 'A')",3383.0
31,"('190 ST', 'A')",26482.0
32,"('CENTRAL PK N110', '23')",51822.0
33,"('75 ST-ELDERTS', 'JZ')",18386.0
34,"('BEACH 105 ST', 'AS')",1121.0
35,"('183 ST', '4')",33298.0
36,"('HARRISON', '1')",42176.0
37,"('33 ST-RAWSON ST', '7')",40747.0
38,"('FORDHAM RD', 'BD')",64501.0
39,"('157 ST', '1')",62642.0
40,"('BOROUGH HALL', '2345R')",177190.0
41,"('CROWN HTS-UTICA', '34')",157041.0
42,"('CARROLL ST', 'FG')",57203.0
43,"('PARKCHESTER', '6')",100394.0
44,"('23 ST', 'NR')",128969.0
45,"('231 ST', '1')",50307.0
46,"('NEWARK C', '1')",24255.0
47,"('42 ST-BRYANT PK', 'BDFM7')",191155.0
48,"('46 ST BLISS ST', '7')",72640.0
49,"('BROAD CHANNEL', 'AS')",1605.0
50,"('39 AV', 'NQ')",17856.0
51,"('CLINTON-WASH AV', 'C')",23713.0
52,"('DEKALB AV', 'BDNQR')",90229.0
53,"('EAST BROADWAY', 'F')",77163.0
54,"('DYCKMAN ST', 'A')",38564.0
55,"('116 ST-COLUMBIA', '1')",88396.0
56,"('28 ST', '6')",120805.0
57,"('111 ST', 'J')",12599.0
58,"('EASTN PKWY-MUSM', '23')",36306.0
59,"('FLATBUSH AV-B.C', '25')",88415.0
60,"('FULTON ST', '2345ACJZ')",223360.0
61,"('INWOOD-207 ST', 'A')",52702.0
62,"('CHAMBERS ST', 'JZ456')",54293.0
63,"('GRAND ST', 'BD')",126126.0
64,"('ROCKAWAY AV', 'C')",28426.0
65,"('161/YANKEE STAD', '4BD')",60231.0
66,"('GATES AV', 'JZ')",35145.0
67,"('JEFFERSON ST', 'L')",42388.0
68,"('71 ST', 'D')",36512.0
69,"('28 ST', 'NR')",68602.0
70,"('135 ST', 'BC')",27772.0
71,"('COURT SQ', 'EMG')",47682.0
72,"('20 AV', 'D')",29092.0
73,"('7 AV', 'FG')",1738099865.0
74,"('BEACH 25 ST', 'A')",9009.0
75,"('BAY PKWY', 'F')",6978.0
76,"('AVENUE U', 'BQ')",41203.0
77,"('45 ST', 'R')",20494.0
78,"('CHAMBERS ST', '123')",96434.0
79,"('14TH STREET', '1')",49564.0
80,"('GREENPOINT AV', 'G')",48994.0
81,"('219 ST', '25')",17341.0
82,"('UNION ST', 'R')",32658.0
83,"('96 ST', 'BC')",51935.0
84,"('34 ST-PENN STA', 'ACE')",416123.0
85,"('207 ST', '1')",34453.0
86,"('BURNSIDE AV', '4')",55036.0
87,"('KINGSBRIDGE RD', '4')",48549.0
88,"('BEDFORD PK BLVD', '4')",24924.0
89,"('JAMAICA VAN WK', 'E')",26843.0
90,"('JFK JAMAICA CT1', 'E')",45312.0
91,"('FAR ROCKAWAY', 'A')",25177.0
92,"('BEACH 36 ST', 'A')",5100.0
93,"('OCEAN PKWY', 'Q')",15353.0
94,"('PARK PLACE', '23ACE')",20645.0
95,"('INTERVALE AV', '25')",15964.0
96,"('SMITH-9 ST', 'FG')",25961.0
97,"('30 AV', 'NQ')",81997.0
98,"('BAY PKWY', 'D')",44747.0
99,"('PATH WTC 2', '1')",3529.0
100,"('CENTRAL AV', 'M')",19919.0
101,"('STERLING ST', '25')",29867.0
102,"('BERGEN ST', '23')",20395.0
103,"('MARBLE HILL-225', '1')",29389.0
104,"('170 ST', '4')",48822.0
105,"('111 ST', '7')",67837.0
106,"('V.CORTLANDT PK', '1')",40498.0
107,"('HALSEY ST', 'L')",52004.0
108,"('NEW LOTS AV', '3')",28602.0
109,"('PARK PLACE', 'S')",9254.0
110,"('CLEVELAND ST', 'J')",17680.0
111,"('25 AV', 'D')",32940.0
112,"('SUTTER AV', 'L')",23798.0
113,"('111 ST', 'A')",12040.0
114,"('103 ST-CORONA', '7')",111654.0
115,"('LEXINGTON AV/63', 'F')",50707.0
116,"('PAVONIA/NEWPORT', '1')",104544.0
117,"('ELMHURST AV', 'MR')",76218.0
118,"('155 ST', 'BD')",21228.0
119,"('ALLERTON AV', '25')",29296.0
120,"('CRESCENT ST', 'JZ')",26740.0
121,"('NEW UTRECHT AV', 'ND')",28991.0
122,"('ROCKAWAY AV', '3')",29149.0
123,"('72 ST', '123')",218474.0
124,"('167 ST', 'BD')",54872.0
125,"('BEACH 98 ST', 'AS')",2135.0
126,"('WESTCHESTER SQ', '6')",25687.0
127,"('36 ST', 'MR')",25447.0
128,"('BRIGHTON BEACH', 'BQ')",58580.0
129,"('GRAND-NEWTOWN', 'MR')",77686.0
130,"('RECTOR ST', '1')",47223.0
131,"('BEVERLY RD', '25')",23194.0
132,"('LORIMER ST', 'JM')",25345.0
133,"('NOSTRAND AV', '3')",21000.0
134,"('63 DR-REGO PARK', 'MR')",89895.0
135,"('BOTANIC GARDEN', 'S2345')",7069.0
136,"('WOODHAVEN BLVD', 'JZ')",23536.0
137,"(""B'WAY-LAFAYETTE"", 'BDFQ6')",126340.0
138,"('W 8 ST-AQUARIUM', 'FQ')",16059.0
139,"('LIBERTY AV', 'C')",14643.0
140,"('EASTCHSTER/DYRE', '5')",20048.0
141,"('FOREST HILLS 71', 'EFMR')",145562.0
142,"('86 ST', 'R')",61503.0
143,"('SUTPHIN BLVD', 'F')",25571.0
144,"('77 ST', 'R')",31438.0
145,"('WHITEHALL S-FRY', 'R1')",92619.0
146,"('OZONE PK LEFFRT', 'A')",40431.0
147,"('THIRTY ST', '1')",47773.0
148,"('DEKALB AV', 'L')",68537.0
149,"('3 AV-149 ST', '25')",97714.0
150,"('23 ST', '1')",79024.0
151,"('BEDFORD AV', 'L')",137124.0
152,"('14 ST-UNION SQ', '456LNQR')",170087.0
153,"('18 ST', '1')",41694.0
154,"('NORWOOD 205 ST', 'D')",47546.0
155,"('5 AVE', '7BDFM')",60633.0
156,"('FLUSHING-MAIN', '7')",319165.0
157,"('LONGWOOD AV', '6')",18049.0
158,"('MARCY AV', 'JMZ')",67546.0
159,"('AVENUE X', 'F')",13203.0
160,"('ELDER AV', '6')",34962.0
161,"('BROADWAY', 'G')",21708.0
162,"('MYRTLE-WYCKOFF', 'LM')",108087.0
163,"('8 AV', 'N')",85259.0
164,"('WOODHAVEN BLVD', 'MR')",124235.0
165,"('RALPH AV', 'C')",30182.0
166,"('FLUSHING AV', 'JM')",49618.0
167,"('MOSHOLU PKWY', '4')",46330.0
168,"('CHRISTOPHER ST', '1')",73718.0
169,"('LORIMER ST', 'LG')",34831.0
170,"('GROVE STREET', '1')",6484.0
171,"('JOURNAL SQUARE', '1')",114102.0
172,"('GUN HILL RD', '5')",24135.0
173,"('VAN SICLEN AVE', 'C')",16993.0
174,"('PARSONS BLVD', 'F')",33395.0
175,"('LEXINGTON AV/53', 'EM6')",198116.0
176,"(""E 143/ST MARY'S"", '6')",5015.0
177,"('WORLD TRADE CTR', 'ACE23')",81688.0
178,"('SOUTH FERRY', '1R')",68298.0
179,"('BEACH 60 ST', 'A')",12718.0
180,"('UTICA AV', 'AC')",85605.0
181,"('15 ST-PROSPECT', 'FG')",-1860370.0
182,"('238 ST', '1')",23726.0
183,"('WEST FARMS SQ', '25')",43295.0
184,"('ROCKAWAY BLVD', 'A')",38035.0
185,"('TREMONT AV', 'BD')",54120.0
186,"('SUTTER AV-RUTLD', '3')",41356.0
187,"('FULTON ST', 'G')",20286.0
188,"('AQUEDUCT N.COND', 'A')",5644.0
189,"('135 ST', '23')",80773.0
190,"('57 ST-7 AV', 'NQR')",74293.0
191,"('49 ST', 'NQR')",125470.0
192,"('ST LAWRENCE AV', '6')",21918.0
193,"('AVENUE M', 'BQ')",23607.0
194,"('CANAL ST', 'JNQRZ6')",259280.0
195,"('HOYT ST', '23')",38437.0
196,"('4AV-9 ST', 'DFGMNR')",49308.0
197,"('WOODLAWN', '4')",39942.0
198,"('FT HAMILTON PKY', 'N')",8046.0
199,"('79 ST', '1')",90350.0
200,"('ASTOR PL', '6')",77890.0
201,"('138/GRAND CONC', '45')",17537.0
202,"('47-50 STS ROCK', 'BDFM')",279210.0
203,"('59 ST COLUMBUS', '1ABCD')",77620.0
204,"('HALSEY ST', 'J')",37564.0
205,"('59 ST', 'NQR456')",85160.0
206,"('KEW GARDENS', 'EF')",138442.0
207,"('21 ST-QNSBRIDGE', 'F')",49097.0
208,"('CONEY IS-STILLW', 'DFNQ')",86341.0
209,"('NEWKIRK PLAZA', 'BQ')",58997.0
210,"('59 ST', 'NR')",68587.0
211,"('CITY HALL', 'R')",32041.0
212,"('86 ST', '456')",338842.0
213,"('CHURCH AV', '25')",51675.0
214,"('NASSAU ST', 'G')",46074.0
215,"('CANAL ST', '1')",31326.0
216,"('DELANCEY/ESSEX', 'FJMZ')",123644.0
217,"('6 AV', 'FLM123')",2727.0
218,"('NEWARK HW BMEBE', '1')",22547.0
219,"('PROSPECT AV', '25')",40230.0
220,"('ALABAMA AV', 'J')",13233.0
221,"('VAN SICLEN AV', '3')",24317.0
222,"('AVENUE U', 'N')",8029.0
223,"('61 ST WOODSIDE', '7')",93659.0
224,"('225 ST', '25')",22450.0
225,"('DYCKMAN ST', '1')",38430.0
226,"('PELHAM PKWY', '25')",51514.0
227,"('1 AV', 'L')",111579.0
228,"('BRIARWOOD', 'EF')",27936.0
229,"('5 AV/53 ST', 'EM')",140920.0
230,"('34 ST-HUDSON YD', '7')",34442.0
231,"('SENECA AVE', 'M')",14580.0
232,"('BOROUGH HALL', 'R2345')",12902.0
233,"('JAY ST-METROTEC', 'R')",17492.0
234,"('50 ST', 'D')",15823.0
235,"('SPRING ST', '6')",58867.0
236,"('145 ST', '1')",56372.0
237,"('145 ST', '3')",19218.0
238,"('96 ST', '123')",208543.0
239,"('145 ST', 'ABCD')",123955.0
240,"('CITY / BUS', '1')",91707.0
241,"('AVENUE I', 'F')",11099.0
242,"('77 ST', '6')",191557.0
243,"('JAY ST-METROTEC', 'ACF')",186959.0
244,"('7 AV', 'BDE')",88587.0
245,"('3 AV 138 ST', '6')",42108.0
246,"('137 ST CITY COL', '1')",72130.0
247,"('HOYT-SCHER', 'ACG')",49550.0
248,"('JACKSON AV', '25')",28159.0
249,"('WALL ST', '23')",136803.0
250,"('AVENUE N', 'F')",15914.0
251,"('SHEEPSHEAD BAY', 'BQ')",73194.0
252,"('COURT SQ', '7')",19080.0
253,"('NEWKIRK AV', '25')",41039.0
254,"('CORTLANDT ST', 'R')",58987.0
255,"('ST. GEORGE', '1')",67925.0
256,"('68ST-HUNTER CO', '6')",158432.0
257,"('170 ST', 'BD')",38000.0
258,"('KINGSTON-THROOP', 'C')",32864.0
259,"('BAY PKWY', 'N')",63059.0
260,"('BROADWAY', 'NQ')",73677.0
261,"('FRESH POND RD', 'M')",32855.0
262,"('55 ST', 'D')",10506.0
263,"('JKSN HT-ROOSVLT', 'EFMR7')",277243.0
264,"('RECTOR ST', 'R')",36978.0
265,"('191 ST', '1')",42637.0
266,"('BAY RIDGE AV', 'R')",77350.0
267,"('50 ST', 'CE')",93307.0
268,"('125 ST', '456')",86677.0
269,"('YORK ST', 'F')",57013.0
270,"('NEREID AV', '25')",19775.0
271,"('WALL ST', '45')",116762.0
272,"('CORTELYOU RD', 'BQ')",33157.0
273,"('AVENUE J', 'BQ')",27118.0
274,"('116 ST', '23')",65499.0
275,"('14 ST', 'FLM123')",90789.0
276,"('BERGEN ST', 'FG')",60570.0
277,"('36 ST', 'DNR')",71192.0
278,"('CHURCH AV', 'FG')",53776.0
279,"('PRESIDENT ST', '25')",18892.0
280,"('9TH STREET', '1')",22260.0
281,"('TOMPKINSVILLE', '1')",4164.0
282,"('FT HAMILTON PKY', 'D')",22080.0
283,"('23 ST', 'CE')",112438.0
284,"('BEVERLEY ROAD', 'BQ')",15127.0
285,"('JAMAICA 179 ST', 'F')",115178.0
286,"('FOREST AVE', 'M')",23262.0
287,"('CLARK ST', '23')",32555.0
288,"('METROPOLITAN AV', 'GL')",48671.0
289,"('MT EDEN AV', '4')",29657.0
290,"('CANAL ST', 'ACE')",96221.0
291,"('HARLEM 148 ST', '3')",20122.0
