,0,1
62,"('30 AV', 'NQ')",87794.0
63,"('DITMAS AV', 'F')",18442.0
64,"('SPRING ST', 'CE')",61074.0
65,"('EASTN PKWY-MUSM', '23')",31279.0
66,"('LIVONIA AV', 'L')",20681.0
67,"('BEACH 44 ST', 'A')",4029.0
68,"('2 AV', 'F')",84545.0
69,"('WALL ST', '45')",126055.0
70,"('RIT-MANHATTAN', 'R')",26525.0
71,"('168 ST', '1AC')",70882.0
72,"('170 ST', 'BD')",44314.0
73,"('103 ST', '1')",80011.0
74,"('HOYT-SCHER', 'ACG')",54925.0
75,"('NEW LOTS AV', '3')",40358.0
76,"('BEDFORD PK BLVD', 'BD')",44151.0
77,"('WEST FARMS SQ', '25')",46977.0
78,"('PAVONIA/NEWPORT', '1')",56483.0
79,"('PARKCHESTER', '6')",110814.0
80,"('FULTON ST', 'G')",28153.0
81,"('FORDHAM RD', '4')",69473.0
82,"('161/YANKEE STAD', 'BD4')",75175.0
83,"('81 ST-MUSEUM', 'BC')",82904.0
84,"('63 DR-REGO PARK', 'MR')",94609.0
85,"('WINTHROP ST', '25')",42248.0
86,"('8 ST-NYU', 'NR')",88062.0
87,"('AQUEDUCT RACETR', 'A')",9859.0
88,"('4AV-9 ST', 'DFGMNR')",53127.0
89,"('NOSTRAND AV', 'AC')",108191.0
90,"('BLEECKER ST', '6DF')",75884.0
91,"('59 ST COLUMBUS', '1ABCD')",82920.0
92,"('ZEREGA AV', '6')",13378.0
93,"('JEFFERSON ST', 'L')",44259.0
94,"('MIDDLETOWN RD', '6')",10535.0
95,"('ATLANTIC AV', 'L')",8797.0
96,"('SMITH-9 ST', 'FG')",27513.0
97,"('72 ST', '123')",237135.0
98,"('KINGSTON AV', '3')",28838.0
99,"('WHITLOCK AV', '6')",10563.0
100,"('20 AV', 'N')",8242.0
101,"('ST LAWRENCE AV', '6')",24722.0
102,"('14TH STREET', '1')",50108.0
103,"('49 ST', 'NQR')",113315.0
104,"('69 ST', '7')",28176.0
105,"('50 ST', 'CE')",-991374.0
106,"('SPRING ST', '6')",60737.0
107,"('METS-WILLETS PT', '7')",26262.0
108,"('34 ST-HUDSON YD', '7')",41611.0
109,"('PELHAM PKWY', '5')",17611.0
110,"('174 ST', '25')",27865.0
111,"('CANAL ST', 'ACE')",99235.0
112,"('CENTRAL AV', 'M')",22673.0
113,"('CITY / BUS', '1')",88155.0
114,"('21 ST', 'G')",8920.0
115,"('GRAND ST', 'BD')",136677.0
116,"('207 ST', '1')",33497.0
117,"('NEWKIRK PLAZA', 'BQ')",65967.0
118,"('116 ST', '6')",96871.0
119,"('57 ST', 'F')",81158.0
120,"('FULTON ST', '2345ACJZ')",235638.0
121,"('CHAMBERS ST', 'ACE23')",210032.0
122,"('SUTTER AV-RUTLD', '3')",56723.0
123,"('ROCKAWAY AV', 'C')",34529.0
124,"('GUN HILL RD', '5')",26871.0
125,"('BAYCHESTER AV', '5')",22006.0
126,"('DELANCEY/ESSEX', 'FJMZ')",144080.0
127,"('1 AV', 'L')",123001.0
128,"('AVENUE U', 'F')",14576.0
129,"('GREENPOINT AV', 'G')",51239.0
130,"('PROSPECT AV', '25')",47828.0
131,"('KINGS HWY', 'BQ')",117875.0
132,"('ROOSEVELT ISLND', 'F')",39064.0
133,"('LAFAYETTE AV', 'C')",28275.0
134,"('CORTLANDT ST', 'R')",60270.0
135,"('CANAL ST', '1')",32077.0
136,"('21 ST-QNSBRIDGE', 'F')",57048.0
137,"('VERNON-JACKSON', '7')",90682.0
138,"(""E 143/ST MARY'S"", '6')",6173.0
139,"('169 ST', 'F')",53573.0
140,"('28 ST', 'NR')",68455.0
141,"('FLUSHING AV', 'G')",16647.0
142,"('CANARSIE-ROCKAW', 'L')",75700.0
143,"('VAN SICLEN AV', '3')",35817.0
144,"('14 ST-UNION SQ', '456LNQR')",183783.0
145,"('INTERVALE AV', '25')",20685.0
146,"('NEWKIRK AV', '25')",46113.0
147,"('NEWARK BM BW', '1')",68129.0
148,"('KOSCIUSZKO ST', 'J')",30576.0
149,"('BRIGHTON BEACH', 'BQ')",78968.0
150,"('OCEAN PKWY', 'Q')",19390.0
151,"('AVENUE M', 'BQ')",37153.0
152,"('EASTCHSTER/DYRE', '5')",24316.0
153,"('E 180 ST', '25')",49578.0
154,"('75 AV', 'EF')",19665.0
155,"('FRANKLIN ST', '1')",32422.0
156,"('182-183 STS', 'BD')",30995.0
157,"('23 ST', '6')",134251.0
158,"('PARK PLACE', 'S')",10600.0
159,"('25 AV', 'D')",39175.0
160,"('BEACH 60 ST', 'A')",14731.0
161,"('QUEENS PLAZA', 'EMR')",66115.0
162,"('50 ST', '1')",120939.0
163,"('HALSEY ST', 'L')",58094.0
164,"('3 AV', 'L')",33464.0
165,"('KINGS HWY', 'F')",23393.0
166,"('45 ST', 'R')",20548.0
167,"('90 ST-ELMHURST', '7')",100146.0
168,"('HUNTS POINT AV', '6')",60285.0
169,"('116 ST-COLUMBIA', '1')",79937.0
170,"('WESTCHESTER SQ', '6')",32501.0
171,"('145 ST', 'ABCD')",146040.0
172,"('125 ST', 'ACBD')",165699.0
173,"('COURT SQ-23 ST', 'EMG')",45562.0
174,"('104 ST', 'A')",8394.0
175,"('HUNTERS PT AV', '7')",36759.0
176,"('85 ST-FOREST PK', 'J')",23787.0
177,"('BUHRE AV', '6')",17676.0
178,"('125 ST', '1')",44819.0
179,"('181 ST', 'A')",73599.0
180,"('GRAND ARMY PLAZ', '23')",45838.0
181,"('BEACH 36 ST', 'A')",5733.0
182,"('CATHEDRAL PKWY', 'BC')",45540.0
183,"('SHEPHERD AV', 'C')",20339.0
184,"('BEACH 90 ST', 'AS')",5138.0
185,"('23 ST', 'NR')",136614.0
186,"('SOUTH FERRY', '1R')",74424.0
187,"('65 ST', 'MR')",22974.0
188,"('TREMONT AV', 'BD')",59590.0
189,"('BAY PKWY', 'N')",70856.0
190,"('PRESIDENT ST', '25')",23839.0
191,"('5 AV/59 ST', 'NQR')",108460.0
192,"('ROCKAWAY AV', '3')",41546.0
193,"('WHITEHALL S-FRY', 'R1')",93028.0
194,"('YORK ST', 'F')",58531.0
195,"('125 ST', '23')",39830.0
196,"('BEACH 105 ST', 'AS')",1670.0
197,"('EUCLID AV', 'AC')",51094.0
198,"('167 ST', 'BD')",61188.0
199,"('CENTRAL PK N110', '23')",59657.0
200,"('JAMAICA VAN WK', 'E')",29595.0
201,"('PELHAM PKWY', '25')",57407.0
202,"('111 ST', 'J')",15524.0
203,"('CLINTON-WASH AV', 'G')",31467.0
204,"('167 ST', '4')",57909.0
205,"('E 149 ST', '6')",28862.0
206,"('RECTOR ST', '1')",51936.0
207,"('121 ST', 'JZ')",14079.0
208,"('7 AV', 'BQ')",57734.0
209,"('138/GRAND CONC', '45')",19558.0
210,"('GRAND-NEWTOWN', 'MR')",81323.0
211,"('34 ST-PENN STA', '123')",182378.0
212,"('NORTHERN BLVD', 'MR')",43396.0
213,"('8 AV', 'N')",91413.0
214,"('14 ST', 'FLM123')",92634.0
215,"('4 AV-9 ST', 'DFGMNR')",21896.0
216,"('145 ST', '1')",50764.0
217,"('72 ST', 'BC')",56574.0
218,"('CHAMBERS ST', 'JZ456')",61348.0
219,"('36 ST', 'DNR')",84381.0
220,"('PELHAM BAY PARK', '6')",35428.0
221,"('BEDFORD PK BLVD', '4')",36191.0
222,"('RECTOR ST', 'R')",35245.0
223,"('28 ST', '6')",126835.0
224,"('FOREST AVE', 'M')",25235.0
225,"('CARROLL ST', 'FG')",63116.0
226,"('ASTOR PL', '6')",78827.0
227,"('103 ST', '6')",66616.0
228,"('NEREID AV', '25')",22643.0
229,"('EAST 105 ST', 'L')",23188.0
230,"('42 ST-PORT AUTH', 'ACENQRS1237')",363879.0
231,"('PRINCE ST', 'NR')",80508.0
232,"('61 ST WOODSIDE', '7')",103381.0
233,"('20 AV', 'D')",31095.0
234,"('51 ST', '6')",-556867.0
235,"('ELDER AV', '6')",39891.0
236,"('COURT SQ', 'EMG')",54773.0
237,"('ATL AV-BARCLAY', 'BDNQR2345')",117451.0
238,"('9 AV', 'D')",35536.0
239,"('BEACH 67 ST', 'A')",14071.0
240,"('W 8 ST-AQUARIUM', 'FQ')",13095.0
241,"('59 ST', 'NR')",79058.0
242,"('SHEEPSHEAD BAY', 'BQ')",85048.0
243,"('103 ST', 'BC')",30287.0
244,"('FREEMAN ST', '25')",30050.0
245,"('WORLD TRADE CTR', 'ACE23')",86341.0
246,"('CLEVELAND ST', 'J')",21510.0
247,"('77 ST', '6')",198872.0
248,"('18 ST', '1')",47119.0
249,"('7 AV', 'FG')",70267.0
250,"('JOURNAL SQUARE', '1')",112482.0
251,"('86 ST', '1')",114740.0
252,"('71 ST', 'D')",37748.0
253,"('CHAUNCEY ST', 'JZ')",22364.0
254,"('AVENUE U', 'N')",8883.0
255,"('MONTROSE AV', 'L')",41129.0
256,"('PATH WTC', '1')",201905.0
257,"('86 ST', 'N')",8128.0
258,"('KINGSBRIDGE RD', '4')",60949.0
259,"('175 ST', 'A')",79109.0
260,"('JAY ST-METROTEC', 'ACF')",226108.0
261,"('BEACH 25 ST', 'A')",11723.0
262,"('GROVE STREET', '1')",106945.0
263,"('BEVERLY RD', '25')",25861.0
264,"('53 ST', 'R')",40813.0
265,"('9TH STREET', '1')",25682.0
266,"('LIBERTY AV', 'C')",18691.0
267,"('86 ST', 'R')",70990.0
268,"('110 ST', '6')",81403.0
269,"('145 ST', '3')",22051.0
270,"('NEPTUNE AV', 'F')",9064.0
271,"('WALL ST', '23')",141221.0
272,"('THIRTY ST', '1')",49151.0
273,"('KEW GARDENS', 'EF')",153123.0
274,"('BROOK AV', '6')",37692.0
275,"('34 ST-HERALD SQ', 'BDFMNQR')",589639.0
276,"('GRD CNTRL-42 ST', '4567S')",612592.0
277,"('18 AV', 'F')",22240.0
278,"('OZONE PK LEFFRT', 'A')",45705.0
279,"('DEKALB AV', 'BDNQR')",102739.0
280,"('23 ST', 'FM')",117802.0
281,"('225 ST', '25')",27455.0
282,"('NECK RD', 'BQ')",26311.0
283,"('STEINWAY ST', 'MR')",79363.0
284,"('103 ST-CORONA', '7')",120216.0
285,"('HOYT ST', '23')",41542.0
286,"('NEVINS ST', '2345')",56531.0
287,"('W 4 ST-WASH SQ', 'ABCDEFM')",220960.0
288,"('46 ST BLISS ST', '7')",80977.0
289,"('170 ST', '4')",55402.0
290,"('KINGSTON-THROOP', 'C')",37057.0
291,"('135 ST', '23')",88653.0
292,"('ALLERTON AV', '25')",33008.0
293,"('CLARK ST', '23')",34272.0
294,"('46 ST', 'MR')",53351.0
295,"('183 ST', '4')",38428.0
296,"('96 ST', '123')",168743.0
297,"('CHAMBERS ST', '123')",129949.0
298,"('86 ST', 'BC')",67662.0
299,"('BEVERLEY ROAD', 'BQ')",18099.0
300,"('AVENUE J', 'BQ')",36693.0
301,"('75 ST-ELDERTS', 'JZ')",22777.0
302,"('CHRISTOPHER ST', '1')",75778.0
303,"('79 ST', 'D')",41769.0
304,"('191 ST', '1')",44031.0
305,"('CYPRESS AV', '6')",24143.0
306,"('233 ST', '25')",32928.0
307,"('KNICKERBOCKER', 'M')",25194.0
308,"('MARBLE HILL-225', '1')",29255.0
309,"('JUNCTION BLVD', '7')",132782.0
310,"('7 AV', 'BDE')",93115.0
311,"('157 ST', '1')",57936.0
312,"('BROAD CHANNEL', 'AS')",1757.0
313,"('UTICA AV', 'AC')",95740.0
314,"('AQUEDUCT N.COND', 'A')",6377.0
315,"('NORWOOD AV', 'JZ')",22011.0
316,"('TIMES SQ-42 ST', 'ACENQRS1237')",63945.0
317,"('149/GRAND CONC', '245')",82451.0
318,"('BROADWAY JCT', 'ACJLZ')",57952.0
319,"('137 ST CITY COL', '1')",96376.0
320,"('FOREST HILLS 71', 'EFMR')",168288.0
321,"('NEWARK C', '1')",23409.0
322,"('CHURCH AV', 'FG')",73741.0
323,"('36 ST', 'MR')",24985.0
324,"('UNION ST', 'R')",31662.0
325,"('116 ST', 'BC')",43717.0
326,"('18 AV', 'D')",37233.0
327,"('WOODHAVEN BLVD', 'JZ')",28236.0
328,"('SUTPHIN BLVD', 'F')",26560.0
329,"('155 ST', 'C')",17724.0
330,"('57 ST-7 AV', 'NQR')",76707.0
331,"('BAY PKWY', 'F')",8188.0
332,"('34 ST-PENN STA', 'ACE')",431742.0
333,"('116 ST', '23')",74536.0
334,"('BROADWAY', 'G')",25944.0
335,"('TWENTY THIRD ST', '1')",49054.0
336,"('111 ST', 'A')",13601.0
337,"('METROPOLITAN AV', 'M')",15856.0
338,"('GATES AV', 'JZ')",39647.0
339,"('CRESCENT ST', 'JZ')",30023.0
340,"('KINGSBRIDGE RD', 'BD')",47933.0
341,"('28 ST', '1')",84811.0
342,"('CROWN HTS-UTICA', '34')",162061.0
343,"('77 ST', 'R')",33659.0
344,"('AVENUE X', 'F')",13249.0
345,"('GUN HILL RD', '25')",46347.0
346,"('DEKALB AV', 'L')",73905.0
347,"('VAN SICLEN AVE', 'C')",19400.0
348,"('59 ST', '456NQR')",260047.0
349,"('CHURCH AV', '25')",58254.0
350,"('ELMHURST AV', 'MR')",74909.0
351,"('BUSHWICK AV', 'L')",15141.0
352,"('33 ST', '6')",174394.0
353,"('ALABAMA AV', 'J')",15453.0
354,"('MYRTLE-WILLOUGH', 'G')",36251.0
355,"('VAN SICLEN AV', 'JZ')",18403.0
356,"('68ST-HUNTER CO', '6')",196465.0
357,"('125 ST', '456')",124696.0
358,"('JAMAICA 179 ST', 'F')",127963.0
359,"('ST. GEORGE', '1')",73876.0
360,"('HIGH ST', 'AC')",49979.0
361,"('8 AV', 'ACEL')",138337.0
362,"('FRANKLIN AV', 'ACS')",37416.0
363,"('36 AV', 'NQ')",43059.0
364,"('BOWLING GREEN', '45')",179892.0
365,"('NASSAU ST', 'G')",49412.0
366,"('STERLING ST', '25')",33977.0
367,"('MORISN AV/SNDVW', '6')",39342.0
368,"('TIMES SQ-42 ST', '1237ACENQRS')",382523.0
369,"('82 ST-JACKSON H', '7')",89559.0
370,"('AVENUE U', 'BQ')",46707.0
371,"('176 ST', '4')",37492.0
372,"('BAY PKWY', 'D')",50216.0
373,"('QUEENSBORO PLZ', '7NQ')",71380.0
374,"('219 ST', '25')",20785.0
375,"('EXCHANGE PLACE', '1')",89059.0
376,"('NOSTRAND AV', '3')",24747.0
377,"('59 ST COLUMBUS', 'ABCD1')",308546.0
378,"('79 ST', '1')",-5403826.0
379,"('42 ST-BRYANT PK', 'BDFM7')",199270.0
380,"('BURNSIDE AV', '4')",67809.0
381,"('PARKSIDE AV', 'BQ')",33902.0
382,"('V.CORTLANDT PK', '1')",38477.0
383,"('FULTON ST', 'ACJZ2345')",199554.0
384,"('CLINTON-WASH AV', 'C')",26539.0
385,"('MYRTLE AV', 'JMZ')",69703.0
386,"('CANAL ST', 'JNQRZ6')",261403.0
387,"('LEXINGTON AV/53', 'EM6')",-1401527.0
388,"('3 AV 138 ST', '6')",-218364.0
389,"('ORCHARD BEACH', '6')",0.0
390,"(""B'WAY-LAFAYETTE"", 'BDFQ6')",126105.0
391,"('NEW LOTS', 'L')",31092.0
392,"('6 AV', 'FLM123')",3128.0
393,"('SIMPSON ST', '25')",58457.0
394,"('80 ST', 'A')",24667.0
395,"('LORIMER ST', 'LG')",36517.0
396,"('MT EDEN AV', '4')",33846.0
397,"('BAY 50 ST', 'D')",19205.0
398,"('55 ST', 'D')",12767.0
399,"('NEWARK HW BMEBE', '1')",22534.0
400,"('FRESH POND RD', 'M')",32691.0
401,"('LEXINGTON AV/63', 'F')",63791.0
402,"('40 ST LOWERY ST', '7')",60731.0
403,"('86 ST', '456')",366566.0
404,"('LORIMER ST', 'JM')",30464.0
405,"('SENECA AVE', 'M')",15917.0
406,"('15 ST-PROSPECT', 'FG')",36493.0
407,"('AVENUE P', 'F')",15076.0
408,"('DYCKMAN ST', '1')",37255.0
409,"('FAR ROCKAWAY', 'A')",29094.0
410,"('181 ST', '1')",150428632.0
411,"('BOTANIC GARDEN', 'S2345')",11039.0
412,"('50 ST', 'D')",18928.0
413,"('HARRISON', '1')",40703.0
414,"('96 ST', '6')",156141.0
415,"('JACKSON AV', '25')",34617.0
416,"('NEW UTRECHT AV', 'ND')",36089.0
417,"('CITY HALL', 'R')",35525.0
418,"('ROCKAWAY BLVD', 'A')",44270.0
419,"('FT HAMILTON PKY', 'FG')",37047.0
420,"('CATHEDRAL PKWY', '1')",77165.0
421,"('BOWERY', 'JZ')",16989.0
422,"('BURKE AV', '25')",21035.0
423,"('67 AV', 'MR')",54016.0
424,"('ASTORIA BLVD', 'NQ')",-3242440.0
425,"('ATL AV-BARCLAY', '2345BDNQR')",114856.0
426,"('96 ST', 'BC')",59335.0
427,"('METROPOLITAN AV', 'GL')",51238.0
428,"('MARCY AV', 'JMZ')",78552.0
429,"('JAY ST-METROTEC', 'R')",18642.0
430,"('BROADWAY', 'NQ')",80190.0
431,"('COURT SQ', '7')",24354.0
432,"('25 ST', 'R')",20843.0
433,"('215 ST', '1')",10241.0
434,"('WAKEFIELD/241', '2')",30820.0
435,"('104 ST', 'JZ')",11705.0
436,"('CHURCH AV', 'BQ')",103269.0
437,"('JKSN HT-ROOSVLT', 'EFMR7')",298816.0
438,"('AVENUE N', 'F')",18101.0
439,"('BERGEN ST', '23')",22740.0
440,"('BOROUGH HALL', 'R2345')",12326.0
441,"('BROAD ST', 'JZ')",38874.0
442,"('52 ST', '7')",39422.0
443,"('FLUSHING-MAIN', '7')",344093.0
444,"('MYRTLE-WYCKOFF', 'LM')",118783.0
445,"('231 ST', '1')",50321.0
446,"('ROCKAWAY PARK B', 'AS')",4027.0
447,"('5 AVE', '7BDFM')",50971.0
448,"('HARLEM 148 ST', '3')",24851.0
449,"('INWOOD-207 ST', 'A')",70434.0
450,"('GRANT AV', 'A')",39911.0
451,"('14 ST-UNION SQ', 'LNQR456')",395713.0
452,"('23 ST', '1')",86601.0
453,"('JAMAICA CENTER', 'EJZ')",222391.0
454,"('GRAND ST', 'L')",39111.0
455,"('PROSPECT PARK', 'BQS')",61702.0
456,"('MORRIS PARK', '5')",12664.0
457,"('161/YANKEE STAD', '4BD')",60178.0
458,"('66 ST-LINCOLN', '1')",135625.0
459,"('CLASSON AV', 'G')",28762.0
460,"('168 ST', 'AC1')",72940.0
461,"('238 ST', '1')",23313.0
462,"('JUNIUS ST', '3')",16062.0
463,"('SUTPHIN-ARCHER', 'EJZ')",138218.0
464,"('88 ST', 'A')",17588.0
465,"('THIRTY THIRD ST', '1')",121912.0
466,"('CONEY IS-STILLW', 'DFNQ')",83073.0
467,"('SUTTER AV', 'L')",27861.0
468,"('FORDHAM RD', 'BD')",69471.0
469,"('23 ST', 'CE')",118979.0
