,0,1
135,HALSEY ST,84573.0
136,18 ST,38876.0
137,WAKEFIELD/241,28203.0
138,ATL AV-BARCLAY,237087.0
139,JAMAICA 179 ST,109670.0
140,ALLERTON AV,30431.0
141,168 ST,125190.0
142,NEWARK C,19801.0
143,AVENUE U,62652.0
144,68ST-HUNTER CO,148817.0
145,33 ST,147795.0
146,WEST FARMS SQ,41802.0
147,JAMAICA VAN WK,26029.0
148,TREMONT AV,54527.0
149,88 ST,15161.0
150,HUNTS POINT AV,55363.0
151,LONGWOOD AV,19200.0
152,FRESH POND RD,31177.0
153,AVENUE P,16325.0
154,PRINCE ST,77961.0
155,METS-WILLETS PT,35866.0
156,34 ST-HERALD SQ,538823.0
157,207 ST,33036.0
158,39 AV,17235.0
159,BAY RIDGE AV,44222.0
160,34 ST-PENN STA,842052.0
161,PAVONIA/NEWPORT,92476.0
162,MT EDEN AV,30161.0
163,46 ST BLISS ST,76363.0
164,CONEY IS-STILLW,124309.0
165,CLARK ST,31956.0
166,BOROUGH HALL,165185.0
167,BEACH 60 ST,13975.0
168,WINTHROP ST,37572.0
169,52 ST,37013.0
170,NOSTRAND AV,118968.0
171,MYRTLE-WYCKOFF,108925.0
172,PARKCHESTER,89396.0
173,NORTHERN BLVD,40406.0
174,34 ST-HUDSON YD,44713.0
175,JKSN HT-ROOSVLT,263399.0
176,28 ST,233033.0
177,66 ST-LINCOLN,113240.0
178,SUTTER AV,25184.0
179,NEWKIRK AV,41493.0
180,DELANCEY/ESSEX,126239.0
181,174-175 STS,29550.0
182,MORGAN AV,39120.0
183,LEXINGTON AV/63,44533.0
184,BRONX PARK EAST,15484.0
185,E 149 ST,26376.0
186,JUNIUS ST,14915.0
187,CHURCH AV,178992.0
188,NEREID AV,19931.0
189,SOUTH FERRY,69177.0
190,JEFFERSON ST,40796.0
191,NEW LOTS AV,35216.0
192,LAFAYETTE AV,27740.0
193,MIDDLETOWN RD,10199.0
194,116 ST,194565.0
195,79 ST,125970.0
196,40 ST LOWERY ST,56730.0
197,VAN SICLEN AVE,17590.0
198,INWOOD-207 ST,54672.0
199,CITY / BUS,59784.0
200,FRANKLIN AV,63800.0
201,PROSPECT AV,71938.0
202,NEWARK HW BMEBE,21305.0
203,GREENPOINT AV,45139.0
204,ROOSEVELT ISLND,28669.0
205,FOREST AVE,22045.0
206,HUNTERS PT AV,31091.0
207,67 AV,47915.0
208,90 ST-ELMHURST,94217.0
209,HARRISON,39128.0
210,SUTPHIN-ARCHER,130064.0
211,ASTORIA BLVD,63842.0
212,BEVERLEY ROAD,11826.0
213,PELHAM BAY PARK,39154.0
214,ROCKAWAY AV,42333.0
215,QUEENS PLAZA,52857.0
216,AVENUE N,19123.0
217,8 AV,-13938377.0
218,BROOK AV,34064.0
219,125 ST,383410.0
220,GRD CNTRL-42 ST,701725.0
221,NECK RD,21521.0
222,SUTTER AV-RUTLD,50763.0
223,KNICKERBOCKER,21629.0
224,BOWLING GREEN,153421.0
225,SMITH-9 ST,24384.0
226,169 ST,46437.0
227,GRAND ST,163079.0
228,ELMHURST AV,76114.0
229,SENECA AVE,14004.0
230,GROVE STREET,93387.0
231,65 ST,21334.0
232,FRANKLIN ST,27563.0
233,SUTPHIN BLVD,24056.0
234,RIT-ROOSEVELT,33582.0
235,FREEMAN ST,26760.0
236,FORDHAM RD,126064.0
237,CITY HALL,30214.0
238,GRAND-NEWTOWN,77944.0
239,CENTRAL PK N110,53376.0
240,BAY RIDGE-95 ST,31499.0
241,EAST 105 ST,20696.0
242,LORIMER ST,56304.0
243,BEACH 25 ST,10326.0
244,COURT SQ-23 ST,37280.0
245,KINGSBRIDGE RD,94380.0
246,PATH WTC,159517.0
247,6 AV,2314.0
248,176 ST,34366.0
249,LEXINGTON AV/53,172977.0
250,4 AV-9 ST,18725.0
251,75 ST-ELDERTS,20007.0
252,WHITEHALL S-FRY,90637.0
253,116 ST-COLUMBIA,60871.0
254,METROPOLITAN AV,60950.0
255,72 ST,263224.0
256,BURNSIDE AV,57231.0
257,MORISN AV/SNDVW,35551.0
258,111 ST,90124.0
259,NORWOOD AV,1189.0
260,TIMES SQ-42 ST,401106.0
261,61 ST WOODSIDE,95880.0
262,NEWARK BM BW,52900.0
263,BEDFORD PK BLVD,66977.0
264,MOSHOLU PKWY,48022.0
265,RALPH AV,32281.0
266,TOMPKINSVILLE,4124.0
267,THIRTY THIRD ST,110211.0
268,CLEVELAND ST,19524.0
269,ELDER AV,36172.0
270,NEW UTRECHT AV,31343.0
271,75 AV,18187.0
272,167 ST,108905.0
273,JUNCTION BLVD,122167.0
274,W 8 ST-AQUARIUM,17212.0
275,42 ST-PORT AUTH,409669.0
276,190 ST,27847.0
277,157 ST,59836.0
278,DYCKMAN ST,78717.0
279,69 ST,28871.0
280,MONTROSE AV,38029.0
281,AQUEDUCT N.COND,5402.0
282,WALL ST,223866.0
283,EASTCHSTER/DYRE,19039.0
284,135 ST,109775.0
285,5 AV/59 ST,104868.0
286,9TH STREET,21911.0
287,UTICA AV,73027.0
288,QUEENSBORO PLZ,65345.0
289,PATH WTC 2,3426.0
290,SIMPSON ST,52351.0
291,233 ST,29907.0
292,BEACH 105 ST,2776.0
293,CHAUNCEY ST,18912.0
294,AVENUE M,24554.0
295,18 AV,73735.0
296,20 AV,36251.0
297,HEWES ST,12370.0
298,182-183 STS,28589.0
299,23 ST,472667.0
300,138/GRAND CONC,17510.0
301,MYRTLE-WILLOUGH,32797.0
302,4AV-9 ST,47367.0
303,55 ST,12123.0
304,9 AV,33484.0
305,BAYCHESTER AV,16728.0
306,AVENUE H,11382.0
307,WOODLAWN,39193.0
308,BRIGHTON BEACH,71136.0
309,137 ST CITY COL,75337.0
310,3 AV 138 ST,42759.0
311,175 ST,71744.0
312,OZONE PK LEFFRT,39994.0
313,CANARSIE-ROCKAW,68168.0
314,BRIARWOOD,26094.0
315,E 143/ST MARY'S,5558.0
316,81 ST-MUSEUM,80423.0
317,GUN HILL RD,65658.0
318,RECTOR ST,76486.0
319,183 ST,34945.0
320,KINGS HWY,128852.0
321,BEDFORD AV,127222.0
322,163 ST-AMSTERDM,25219.0
323,HIGH ST,46735.0
324,CANAL ST,311519.0
325,7 AV,177974.0
326,5 AV/53 ST,118278.0
327,SHEPHERD AV,18448.0
328,CLASSON AV,25619.0
329,PROSPECT PARK,47280.0
330,30 AV,78439.0
331,ASTORIA DITMARS,89376.0
332,BEACH 44 ST,3860.0
333,HOYT-SCHER,47673.0
334,CENTRAL AV,18787.0
335,42 ST-BRYANT PK,174645.0
336,14TH STREET,40760.0
337,225 ST,24760.0
338,63 DR-REGO PARK,87428.0
339,33 ST-RAWSON ST,54296.0
340,VERNON-JACKSON,78756.0
341,2 AV,71397.0
342,74 ST-BROADWAY,17958.0
343,GRAHAM AV,52380.0
344,BEACH 98 ST,6203.0
345,45 ST,21001.0
346,BEACH 36 ST,5363.0
347,CLINTON-WASH AV,48474.0
348,77 ST,205767.0
349,BEACH 90 ST,9386.0
350,ST LAWRENCE AV,20792.0
351,COURT SQ,65776.0
352,36 AV,38865.0
353,EXCHANGE PLACE,76448.0
354,57 ST-7 AV,68996.0
355,BAY 50 ST,17141.0
356,WHITLOCK AV,9561.0
357,CROWN HTS-UTICA,139636.0
358,WESTCHESTER SQ,32014.0
359,EASTN PKWY-MUSM,27311.0
360,THIRTY ST,40314.0
361,MYRTLE AV,62739.0
362,FT HAMILTON PKY,67775.0
363,CASTLE HILL AV,35285.0
364,25 ST,19553.0
365,ROCKAWAY PARK B,6203.0
366,238 ST,22775.0
367,BOWERY,16874.0
368,71 ST,36139.0
369,3 AV-149 ST,119672.0
370,FLATBUSH AV-B.C,91552.0
371,AVENUE I,12914.0
372,V.CORTLANDT PK,35800.0
